N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1283.0,하나 Solactive US Tech Top 10 ETN(H),11575.0,0.0,0.00%,0.0,,,
1284.0,TIGER MKF배당귀족,11005.0,75.0,+0.69%,0.0,,,
1285.0,KODEX 미국러셀2000(H),11270.0,40.0,-0.35%,0.0,,,
1286.0,신한 옥수수 선물 ETN(H),11495.0,50.0,+0.44%,0.0,,,
1287.0,QV 인버스 미국 IT TOP5 ETN(H),11465.0,165.0,-1.42%,0.0,,,
1288.0,TIGER 인도니프티50레버리지(합성),22560.0,390.0,+1.76%,0.0,,,
1289.0,ARIRANG 코스피50,22675.0,195.0,+0.87%,0.0,,,
1290.0,메리츠 레버리지 국채30년 ETN,5590.0,115.0,-2.02%,0.0,,,
1291.0,TIGER 코스피고배당,13550.0,105.0,+0.78%,0.0,,,
1292.0,TIGER 글로벌멀티에셋TIF액티브,9425.0,35.0,+0.37%,0.0,,,
1293.0,KBSTAR 글로벌4차산업IT(합성 H),19245.0,150.0,+0.79%,0.0,,,
1294.0,KODEX TRF5050,12295.0,95.0,+0.78%,0.0,,,
1295.0,메리츠 인플레이션 국채 ETN,11030.0,0.0,0.00%,0.0,,,
1296.0,TIGER 차이나반도체FACTSET,7010.0,15.0,+0.21%,0.0,,,
1297.0,메리츠 레버리지 금 선물 ETN(H),21800.0,285.0,+1.32%,0.0,,,
1298.0,KODEX 삼성전자채권혼합Wise,10360.0,20.0,+0.19%,0.0,,,
1299.0,메리츠 레버리지 미국채30년 ETN(H),7250.0,30.0,+0.42%,0.0,,,
1300.0,WOORI 대한민국국고채액티브,51480.0,95.0,-0.18%,0.0,,,
1301.0,TIGER 농산물선물Enhanced(H),7490.0,25.0,-0.33%,0.0,,,
1302.0,TIGER KRX게임K-뉴딜,6185.0,70.0,+1.14%,0.0,,,
1303.0,KODEX 코스피대형주,12020.0,135.0,+1.14%,0.0,,,
1304.0,솔루스첨단소재2우B,11420.0,60.0,-0.52%,100.0,,,
1305.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,21575.0,590.0,-2.66%,0.0,,,
1306.0,KB S&P 인버스 2X WTI원유 선물 ETN,21540.0,590.0,-2.67%,0.0,,,
1307.0,하나 S&P 인버스 2X WTI원유 선물 ETN,21465.0,765.0,-3.44%,0.0,,,
1308.0,QV 레버리지 금 선물 ETN(H),21455.0,0.0,0.00%,0.0,,,
1309.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2145.0,10.0,-0.46%,0.0,,,
1310.0,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,21405.0,0.0,0.00%,0.0,,,
1311.0,ARIRANG ESG성장주액티브,7780.0,110.0,+1.43%,0.0,,,
1312.0,KODEX TRF7030,13370.0,35.0,+0.26%,0.0,,,
1313.0,QV 블룸버그 -2X WTI원유선물 ETN,21390.0,735.0,-3.32%,0.0,,,
1314.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,21390.0,60.0,-0.28%,0.0,,,
1315.0,KODEX 배당성장채권혼합,11745.0,110.0,+0.95%,0.0,,,
1316.0,TIGER 차이나항셍테크레버리지(합성 H),8755.0,170.0,+1.98%,0.0,,,
1317.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),21030.0,30.0,+0.14%,0.0,,,
1318.0,KBSTAR 배터리 리사이클링iSelect,14345.0,5.0,+0.03%,0.0,,,
1319.0,대상우,15110.0,20.0,+0.13%,1000.0,,,
1320.0,HANARO 코스닥150,12545.0,15.0,+0.12%,0.0,,,
1321.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),20500.0,570.0,-2.71%,0.0,,,
1322.0,코아스,663.0,5.0,-0.75%,500.0,979.0,762.0,-7.0
1323.0,키움 인버스 미국달러선물 ETN,10190.0,0.0,0.00%,0.0,,,
1324.0,HANARO Fn K-POP&미디어,8565.0,50.0,-0.58%,0.0,,,
1325.0,신한 다우존스지수 선물 ETN(H),20095.0,100.0,+0.50%,0.0,,,
1326.0,TRUE 인버스 2X 구리 선물 ETN,20005.0,15.0,+0.08%,0.0,,,
1327.0,KB 천연가스 선물 ETN(H),6660.0,85.0,-1.26%,0.0,,,
1328.0,미래에셋 Q150 Core5 ETN,9975.0,115.0,-1.14%,0.0,,,
1329.0,코리아써우,6700.0,70.0,-1.03%,500.0,,,
1330.0,미래에셋 인버스 코스닥150 선물 ETN,9900.0,15.0,+0.15%,0.0,,,
1331.0,메리츠 인버스 국채3년 ETN,9895.0,0.0,0.00%,0.0,,,
1332.0,신한 인버스 코스닥 150 선물 ETN,9840.0,70.0,-0.71%,0.0,,,
1333.0,메리츠 국채10년 ETN,9725.0,20.0,-0.21%,0.0,,,
1334.0,신한 블룸버그 2X 천연가스 선물 ETN(H),1295.0,110.0,-7.83%,0.0,,,
1335.0,넥센타이어1우B,2985.0,50.0,+1.70%,500.0,,,
1336.0,TRUE 레버리지 플래티넘 선물 ETN,19400.0,610.0,+3.25%,0.0,,,
1337.0,신한 K200 USD 선물 바이셀 ETN,9690.0,115.0,+1.20%,0.0,,,
1338.0,QV iSelect 글로벌 EMP ETN(H),9665.0,0.0,0.00%,0.0,,,
1339.0,신한 레버리지 구리 선물 ETN,19220.0,75.0,-0.39%,0.0,,,
1340.0,비케이탑스,904.0,0.0,0.00%,500.0,319.0,975.0,-96.0
1341.0,ACE 아시아TOP50S&P,12785.0,165.0,+1.31%,0.0,,,
1342.0,삼성 S&P500 VIX S/T 선물 ETN,19150.0,180.0,+0.95%,0.0,,,
1343.0,NPC우,3620.0,10.0,-0.28%,500.0,,,
1344.0,삼성중공우,166000.0,2200.0,+1.34%,1000.0,,,
1345.0,KODEX 글로벌로봇(합성),16415.0,190.0,+1.17%,0.0,,,
1346.0,KBSTAR 미국S&P원유생산기업(합성 H),5750.0,0.0,0.00%,0.0,,,
1347.0,미래에셋 미디어엔터 Core5 ETN,9465.0,0.0,0.00%,0.0,,,
1348.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),125.0,0.0,0.00%,0.0,,,
1349.0,KBSTAR 차이나HSCEI(H),8145.0,95.0,+1.18%,0.0,,,
1350.0,KB 레버리지 항셍테크 선물 ETN(H) B,18660.0,390.0,+2.13%,0.0,,,
1351.0,신한 FnGuide 치킨 ETN,9290.0,20.0,+0.22%,0.0
1352.0,TIGER 미국나스닥100TR채권혼합Fn,10570.0,25.0,+0.24%,0.0
1353.0,KODEX K-친환경선박액티브,9950.0,165.0,+1.69%,0.0
1354.0,TRUE 인버스 2X 금 선물 ETN,18370.0,455.0,-2.42%,0.0
1355.0,KBSTAR 200선물레버리지,14110.0,320.0,+2.32%,0.0
1356.0,TIGER 200동일가중,10790.0,0.0,0.00%,0.0
1357.0,하이트진로2우B,16170.0,170.0,+1.06%,5000.0
1358.0,메리츠 미국 인플레이션 국채 ETN(H),9125.0,0.0,0.00%,0.0
1359.0,메리츠 인버스 2X 구리 선물 ETN(H),18075.0,210.0,+1.18%,0.0
1360.0,QV 인버스 레버리지 구리 선물 ETN(H),18070.0,240.0,+1.35%,0.0
1361.0,미래에셋 코스닥150 선물 ETN,9035.0,10.0,+0.11%,0.0
1362.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,18060.0,290.0,-1.58%,0.0
1363.0,TRUE S&P500 VIX S/T 선물 ETN(H),18025.0,75.0,+0.42%,0.0
1364.0,하나 인버스 2X 구리 선물 ETN(H),17980.0,240.0,+1.35%,0.0
1365.0,대신 밀 선물 ETN(H),8950.0,230.0,-2.51%,0.0
1366.0,ACE 코스닥150,12720.0,85.0,+0.67%,0.0
1367.0,LX하우시스우,17200.0,150.0,+0.88%,5000.0
1368.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0
1369.0,KODEX 코스피100,25330.0,325.0,+1.30%,0.0
1370.0,에셋플러스 코리아플랫폼액티브,7035.0,40.0,+0.57%,0.0
1371.0,TRUE 레버리지 은 선물 ETN,17550.0,530.0,+3.11%,0.0
1372.0,TIGER 코스닥150선물인버스,4385.0,25.0,-0.57%,0.0
1373.0,미래에셋 레버리지 은 선물 ETN,17465.0,795.0,+4.77%,0.0
1374.0,TRUE 레버리지 구리 선물 ETN,17445.0,30.0,+0.17%,0.0
1375.0,KODEX 게임산업,8260.0,95.0,+1.16%,0.0
1376.0,신한 코스닥 150 ETN,8660.0,10.0,+0.12%,0.0
1377.0,미래에셋 인버스 2X 은 선물 ETN,17295.0,570.0,-3.19%,0.0
1378.0,KODEX 배당성장,13285.0,245.0,+1.88%,0.0
1379.0,TIGER KRX2차전지K-뉴딜레버리지,9050.0,250.0,+2.84%,0.0
1380.0,TRUE 인버스 2X 은 선물 ETN,17170.0,635.0,-3.57%,0.0
1381.0,TIGER 일본엔선물,9485.0,40.0,-0.42%,0.0
1382.0,대신 철광석 선물 ETN(H) B,16965.0,345.0,+2.08%,0.0
1383.0,KBSTAR 200선물인버스,6050.0,65.0,-1.06%,0.0
1384.0,KODEX Fn시스템반도체,8785.0,145.0,+1.68%,0.0
1385.0,삼양홀딩스우,54800.0,0.0,0.00%,5000.0
1386.0,ACE 친환경자동차밸류체인액티브,11100.0,55.0,+0.50%,0.0
1387.0,미래에셋 코스피200 선물 ETN,8315.0,20.0,+0.24%,0.0
1388.0,QV 인버스 레버리지 금 선물 ETN(H),16610.0,0.0,0.00%,0.0
1389.0,메리츠 인버스 2X 금 선물 ETN(H),16600.0,260.0,-1.54%,0.0
1390.0,코오롱우,15330.0,100.0,+0.66%,5000.0
1391.0,TIGER 우량가치,10985.0,70.0,+0.64%,0.0
1392.0,KODEX 보험,7460.0,30.0,+0.40%,0.0
1393.0,신한 코스피 200 ETN,8180.0,55.0,+0.68%,0.0
1394.0,마이티 다이나믹퀀트액티브,11250.0,190.0,+1.72%,0.0
1395.0,TRUE 인버스 2X 플래티넘 선물 ETN,16030.0,720.0,-4.30%,0.0
1396.0,HANARO Fn K-게임,5005.0,65.0,+1.32%,0.0
1397.0,KOSEF 미국달러선물레버리지,11635.0,30.0,+0.26%,0.0
1398.0,코오롱글로벌우,21400.0,50.0,+0.23%,5000.0
1399.0,ARIRANG KOFR금리,100200.0,5.0,0.00%,0.0
1400.0,한화우,33000.0,100.0,-0.30%,5000.0
1401.0,미래에셋 인버스 미디어엔터 Core5 ETN,15800.0,0.0,0.00%,0.0,,,
1402.0,에이리츠,3540.0,55.0,+1.58%,5000.0,8.0,893.0,-19.0
1403.0,QV 레버리지 구리 선물 ETN(H),15785.0,0.0,0.00%,0.0,,,
1404.0,메리츠 미국레버리지 인플레이션국채ETN(H),7880.0,0.0,0.00%,0.0,,,
1405.0,ARIRANG 미국다우존스고배당주(합성 H),15290.0,125.0,+0.82%,0.0,,,
1406.0,삼성 인버스 2X 항셍테크 ETN(H),7865.0,145.0,-1.81%,0.0,,,
1407.0,LX홀딩스1우,10720.0,20.0,+0.19%,1000.0,,,
1408.0,메리츠 레버리지 구리 선물 ETN(H),15700.0,10.0,-0.06%,0.0,,,
1409.0,삼성 레버리지 구리 선물 ETN(H),15695.0,160.0,-1.01%,0.0,,,
1410.0,신한 인버스 WTI원유 선물 ETN(H),3135.0,55.0,-1.72%,0.0,,,
1411.0,KB 레버리지 KOSDAQ 150 선물 ETN,31290.0,230.0,+0.74%,0.0,,,
1412.0,메리츠 레버리지 은 선물 ETN(H),15605.0,435.0,+2.87%,0.0,,,
1413.0,하나 레버리지 구리 선물 ETN(H),15590.0,65.0,-0.42%,0.0,,,
1414.0,TIGER 유로스탁스배당30,11120.0,140.0,+1.28%,0.0,,,
1415.0,신한 인버스 2X 코스피 200 선물 ETN,15520.0,275.0,-1.74%,0.0,,,
1416.0,삼성 인버스 2X 코스피200 선물 ETN,15505.0,395.0,-2.48%,0.0,,,
1417.0,KBSTAR 미국S&P500(H),10330.0,45.0,+0.44%,0.0,,,
1418.0,일정실업,12900.0,0.0,0.00%,5000.0,311.0,322.0,-87.0
1419.0,QV 미국 IT TOP5 ETN(H),22065.0,280.0,+1.29%,0.0,,,
1420.0,FOCUS KRX300,15415.0,115.0,+0.75%,0.0,,,
1421.0,메리츠 인버스 2X 은 선물 ETN(H),15390.0,470.0,-2.96%,0.0,,,
1422.0,QV 인버스 레버리지 은 선물 ETN(H),15355.0,470.0,-2.97%,0.0,,,
1423.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,15355.0,205.0,+1.35%,0.0,,,
1424.0,TIGER MSCI KOREA ESG리더스,8820.0,80.0,+0.92%,0.0,,,
1425.0,TRUE FTSE100 ETN,15345.0,155.0,+1.02%,0.0,,,
1426.0,메리츠 S&P 유럽탄소배출권 선물 ETN,15340.0,155.0,+1.02%,0.0,,,
1427.0,메리츠 인버스 2X 국채30년 ETN,15160.0,335.0,+2.26%,0.0,,,
1428.0,QV 레버리지 은 선물 ETN(H),15090.0,0.0,0.00%,0.0,,,
1429.0,KODEX 미국나스닥100(H),10720.0,105.0,+0.99%,0.0,,,
1430.0,신한 FnGuide 폐기물처리 ETN,7490.0,95.0,+1.28%,0.0,,,
1431.0,한진칼우,27900.0,350.0,-1.24%,2500.0,,,
1432.0,TIGER K게임,9340.0,160.0,+1.74%,0.0,,,
1433.0,대한제당우,2300.0,20.0,+0.88%,500.0,,,
1434.0,KODEX 200롱코스닥150숏선물,9285.0,70.0,+0.76%,0.0,,,
1435.0,TIGER 원유선물인버스(H),3470.0,55.0,-1.56%,0.0,,,
1436.0,KODEX 필수소비재,7355.0,85.0,+1.17%,0.0,,,
1437.0,KODEX 다우존스미국리츠(H),11280.0,130.0,+1.17%,0.0,,,
1438.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),14620.0,0.0,0.00%,0.0,,,
1439.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),14610.0,0.0,0.00%,0.0,,,
1440.0,KODEX 코스닥150롱코스피200숏선물,9725.0,40.0,-0.41%,0.0,,,
1441.0,KBSTAR 글로벌메타버스Moorgate,8335.0,115.0,+1.40%,0.0,,,
1442.0,KODEX 200가치저변동,9655.0,145.0,+1.52%,0.0,,,
1443.0,TIGER 단기선진하이일드(합성 H),12055.0,35.0,+0.29%,0.0,,,
1444.0,KOSEF 미국달러선물인버스2X,6135.0,20.0,-0.32%,0.0,,,
1445.0,KB 인버스 2X 나스닥 100 ETN,7200.0,105.0,-1.44%,0.0,,,
1446.0,KODEX 미국S&P500(H),9910.0,40.0,+0.41%,0.0,,,
1447.0,KODEX 기계장비,6175.0,35.0,+0.57%,0.0,,,
1448.0,KBSTAR 국채선물3년,51815.0,60.0,+0.12%,0.0,,,
1449.0,KBSTAR 글로벌클린에너지S&P,9525.0,175.0,+1.87%,0.0,,,
1450.0,SOL 국고채3년,102920.0,45.0,+0.04%,0.0,,,
1451.0,TIMEFOLIO 탄소중립액티브,10895.0,160.0,+1.49%,0.0
1452.0,ARIRANG 우주항공&UAM iSelect,10480.0,170.0,+1.65%,0.0
1453.0,KBSTAR 채권혼합,58925.0,415.0,+0.71%,0.0
1454.0,메리츠 인버스 2X KRX300 선물 ETN,14130.0,325.0,-2.25%,0.0
1455.0,DB하이텍1우,125400.0,28900.0,+29.95%,5000.0
1456.0,유유제약1우,6150.0,220.0,-3.45%,1000.0
1457.0,KODEX TDF2050액티브,10720.0,50.0,+0.47%,0.0
1458.0,TIGER 글로벌자원생산기업(합성 H),15470.0,150.0,+0.98%,0.0
1459.0,KBSTAR V&S셀렉트밸류채권혼합,11570.0,40.0,+0.35%,0.0
1460.0,FOCUS ESG리더스,9840.0,95.0,+0.97%,0.0
1461.0,대신 S&P 인버스 WTI원유 선물 ETN,13610.0,295.0,-2.12%,0.0
1462.0,KBSTAR 중국MSCI China(H),8780.0,40.0,+0.46%,0.0
1463.0,TIGER 미국달러선물레버리지,12350.0,45.0,+0.37%,0.0
1464.0,신한 인버스 2X 구리 선물 ETN,2715.0,40.0,+1.50%,0.0
1465.0,메리츠 인버스 2X 미국채10년 ETN(H),13510.0,25.0,-0.18%,0.0
1466.0,삼성 레버리지 항셍테크 ETN(H),2245.0,50.0,+2.28%,0.0
1467.0,TIMEFOLIO 이노베이션액티브,8415.0,90.0,+1.08%,0.0
1468.0,ACE 미국다우존스리츠(합성 H),74760.0,1155.0,+1.57%,0.0
1469.0,TIGER 배당성장,16520.0,315.0,+1.94%,0.0
1470.0,SOL 코스닥150,12385.0,115.0,+0.94%,0.0
1471.0,티와이홀딩스우,10650.0,190.0,-1.75%,500.0
1472.0,TIGER 200 철강소재,8970.0,290.0,+3.34%,0.0
1473.0,ACE 일본Nikkei225(H),18960.0,155.0,+0.82%,0.0
1474.0,KODEX 운송,4905.0,20.0,+0.41%,0.0
1475.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),13160.0,235.0,+1.82%,0.0
1476.0,KODEX 최소변동성,10965.0,0.0,0.00%,0.0
1477.0,KOSEF 코스닥150,6250.0,40.0,+0.64%,0.0
1478.0,KODEX 구리선물(H),7285.0,10.0,+0.14%,0.0
1479.0,미래에셋 인버스 2X 옥수수 선물 ETN,13100.0,130.0,+1.00%,0.0
1480.0,KODEX 3대농산물선물(H),12110.0,95.0,-0.78%,0.0
1481.0,TIGER 200 금융,6145.0,55.0,+0.90%,0.0
1482.0,KODEX 미국S&P500산업재(합성),22670.0,140.0,+0.62%,0.0
1483.0,신한 USD K200 선물 바이셀 ETN,6490.0,0.0,0.00%,0.0
1484.0,KBSTAR 헬스케어채권혼합,10795.0,20.0,+0.19%,0.0
1485.0,KB 블룸버그 레버리지 천연가스선물 ETN(H),1295.0,40.0,-3.00%,0.0
1486.0,KBSTAR 국채선물10년인버스,52930.0,205.0,+0.39%,0.0
1487.0,KBSTAR 5대그룹주,6440.0,45.0,+0.70%,0.0
1488.0,BNK 주주가치액티브,11680.0,130.0,+1.13%,0.0
1489.0,TIGER 200 에너지화학,16460.0,360.0,+2.24%,0.0
1490.0,KODEX 미국ETF산업Top10 Indxx,11150.0,95.0,+0.86%,0.0
1491.0,메리츠 인버스 국채30년 ETN,12760.0,120.0,+0.95%,0.0
1492.0,ARIRANG 선진국MSCI(합성 H),10775.0,195.0,+1.84%,0.0
1493.0,삼성 인버스 2X 구리 선물 ETN(H),2530.0,20.0,+0.80%,0.0
1494.0,신한 인버스 옥수수 선물 ETN(H),6320.0,75.0,-1.17%,0.0
1495.0,TRUE 레버리지 유로스탁스50 ETN(H) B,12550.0,200.0,+1.62%,0.0
1496.0,TRUE 인버스 2X 유로스탁스50 ETN(H),2090.0,25.0,-1.18%,0.0
1497.0,삼성 인버스 HSCEI ETN(H),12480.0,0.0,0.00%,0.0
1498.0,ACE 골드선물 레버리지(합성 H),17800.0,400.0,+2.30%,0.0
1499.0,ACE 글로벌메타버스테크액티브,7285.0,145.0,+2.03%,0.0
1500.0,TRUE 인버스 플래티넘 선물 ETN,12375.0,290.0,-2.29%,0.0
1501.0,VITA MZ소비액티브,7980.0,115.0,+1.46%,0.0
1502.0,KB 레버리지 KOSPI 200 선물 ETN,24710.0,440.0,+1.81%,0.0
1503.0,신한 FnGuide 메타버스 ETN,6160.0,50.0,+0.82%,0.0
1504.0,신한 인버스 금 선물 ETN(H),6130.0,45.0,-0.73%,0.0
1505.0,메리츠 인버스 2X 미국채30년 ETN(H),12260.0,30.0,-0.24%,0.0
1506.0,에셋플러스 코리아대장장이액티브,11135.0,35.0,+0.32%,0.0
1507.0,TRUE 금 선물 ETN,12240.0,75.0,+0.62%,0.0
1508.0,삼성 인버스 2X HSCEI ETN(H),12210.0,230.0,-1.85%,0.0
1509.0,KODEX KRX300레버리지,12190.0,285.0,+2.39%,0.0
1510.0,대신 2X 철광석 선물 ETN(H),12155.0,390.0,+3.31%,0.0
1511.0,HANARO 글로벌탄소배출권선물ICE(합성),12155.0,25.0,+0.21%,0.0
1512.0,JW중외제약2우B,59000.0,100.0,-0.17%,2500.0
1513.0,ACE 엔비디아채권혼합블룸버그,12130.0,50.0,+0.41%,0.0
1514.0,TIMEFOLIO Korea플러스배당액티브,10100.0,50.0,+0.50%,0.0
1515.0,KOSEF 고배당,8965.0,75.0,+0.84%,0.0
1516.0,신한 인버스 콩 선물 ETN(H),6050.0,30.0,+0.50%,0.0
1517.0,ARIRANG 고배당주채권혼합,10960.0,45.0,+0.41%,0.0
1518.0,KODEX 200exTOP,10925.0,0.0,0.00%,0.0
1519.0,KOSEF 국고채10년레버리지,108860.0,195.0,-0.18%,0.0
1520.0,ACE 미국30년국채선물레버리지(합성 H),9190.0,45.0,+0.49%,0.0
1521.0,대신 인버스 밀 선물 ETN(H),11935.0,375.0,+3.24%,0.0
1522.0,한국ANKOR유전,170.0,5.0,+3.03%,0.0
1523.0,메리츠 인버스 미국채10년 ETN(H),11830.0,5.0,-0.04%,0.0
1524.0,하나 인버스 2X 옥수수 선물 ETN(H),11830.0,90.0,+0.77%,0.0
1525.0,대덕1우,9750.0,110.0,-1.12%,500.0
1526.0,TRUE 인버스 베트남 VN30 선물 ETN(H),11775.0,80.0,-0.67%,0.0
1527.0,삼성 인버스 2X 은 선물 ETN(H),1175.0,40.0,-3.29%,0.0
1528.0,TRUE S&P500 양매도 4% OTM ETN(H),11745.0,25.0,-0.21%,0.0
1529.0,하나 S&P 레버리지 WTI원유 선물 ETN,11740.0,385.0,+3.39%,0.0
1530.0,TIGER LG그룹+펀더멘털,9450.0,115.0,+1.23%,0.0
1531.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,11705.0,350.0,+3.08%,0.0
1532.0,TIGER 코스닥150바이오테크,7305.0,135.0,+1.88%,0.0
1533.0,QV 블룸버그 2X WTI원유선물 ETN,11680.0,305.0,+2.68%,0.0
1534.0,TRUE 인버스 은 선물 ETN,11635.0,245.0,-2.06%,0.0
1535.0,KODEX MSCI KOREA ESG유니버설,9680.0,0.0,0.00%,0.0
1536.0,삼성 인버스 코스피 200 선물 ETN,11610.0,110.0,-0.94%,0.0
1537.0,신한 달러인덱스 선물 ETN(H),11595.0,15.0,+0.13%,0.0
1538.0,KOSEF 미국S&P500,10515.0,30.0,+0.29%,0.0
1539.0,KODEX 미국클린에너지나스닥,8800.0,120.0,+1.38%,0.0
1540.0,메리츠 대표 농산물 선물 ETN(H),11400.0,40.0,-0.35%,0.0
1541.0,메리츠 인버스 미국채30년 ETN(H),11385.0,0.0,0.00%,0.0
1542.0,신한 인버스 2X 미국달러 선물 ETN,5650.0,25.0,-0.44%,0.0
1543.0,대신 S&P500 VIX S/T 선물 ETN,11265.0,70.0,+0.63%,0.0
1544.0,ACE 일본TOPIX레버리지(H),22385.0,450.0,+2.05%,0.0
1545.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),11160.0,20.0,-0.18%,0.0
1546.0,넥센우,3095.0,5.0,+0.16%,500.0
1547.0,ACE 멕시코MSCI(합성),13925.0,0.0,0.00%,0.0
1548.0,KB S&P 레버리지 WTI원유 선물 ETN(H),11140.0,345.0,+3.20%,0.0
1549.0,미래에셋 천연가스 선물 ETN(H),2785.0,40.0,-1.42%,0.0
1550.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),11140.0,300.0,+2.77%,0.0
1551.0,삼성 인버스 항셍테크 ETN(H),11100.0,395.0,-3.44%,0.0
1552.0,메리츠 레버리지 국채5년 ETN,11065.0,0.0,0.00%,0.0
1553.0,TRUE FnGuide IoT ETN,11035.0,295.0,-2.60%,0.0
1554.0,KB 레버리지 금 선물 ETN(H),22050.0,335.0,+1.54%,0.0
1555.0,하나 인버스 2X 코스닥150 선물 ETN,11005.0,130.0,-1.17%,0.0
1556.0,KODEX 미국나스닥100선물인버스(H),11580.0,115.0,-0.98%,0.0
1557.0,대신 인버스 2X 코스닥 150 선물 ETN,11000.0,145.0,-1.30%,0.0
1558.0,KODEX Fn K-뉴딜디지털플러스,9160.0,50.0,+0.55%,0.0
1559.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),10975.0,145.0,+1.34%,0.0
1560.0,KB S&P 유럽탄소배출권 선물 ETN(H),10970.0,0.0,0.00%,0.0
1561.0,파워 코스피100,24835.0,360.0,+1.47%,0.0
1562.0,태양금속우,3300.0,100.0,-2.94%,500.0
1563.0,신한 인버스 구리 선물 ETN(H),5430.0,25.0,+0.46%,0.0
1564.0,메리츠 인버스 2X 국채10년 ETN,10825.0,0.0,0.00%,0.0
1565.0,삼성 금 선물 ETN(H),10815.0,115.0,+1.07%,0.0
1566.0,메리츠 금 선물 ETN(H),10785.0,100.0,+0.94%,0.0
1567.0,KBSTAR 국채선물5년추종,48540.0,40.0,+0.08%,0.0
1568.0,SK증권우,2750.0,15.0,+0.55%,500.0
1569.0,TIGER 일본TOPIX(합성 H),16770.0,145.0,+0.87%,0.0
1570.0,KB 인버스 2X 항셍테크 선물 ETN,10715.0,250.0,-2.28%,0.0
1571.0,TRUE 인버스 금 선물 ETN,10715.0,245.0,-2.24%,0.0
1572.0,SOL KRX300,15270.0,70.0,+0.46%,0.0
1573.0,TRUE 인버스 HSCEI ETN(H) B,10670.0,275.0,-2.51%,0.0
1574.0,TIGER KRX300,15230.0,0.0,0.00%,0.0
1575.0,ARIRANG S&P글로벌인프라,14175.0,135.0,+0.96%,0.0
1576.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,10630.0,0.0,0.00%,0.0
1577.0,KODEX KTOP30,17705.0,270.0,+1.55%,0.0
1578.0,메리츠 국채5년 ETN,10615.0,0.0,0.00%,0.0
1579.0,신한 인버스 Russell 2000 ETN,10615.0,0.0,0.00%,0.0
1580.0,메리츠 인버스 국채10년 ETN,10615.0,20.0,+0.19%,0.0
1581.0,KODEX 혁신기술테마액티브,11745.0,155.0,+1.34%,0.0
1582.0,메리츠 레버리지 국채3년 ETN,10555.0,0.0,0.00%,0.0
1583.0,삼양사우,28500.0,150.0,+0.53%,5000.0
1584.0,KOSEF 물가채KIS,105260.0,35.0,-0.03%,0.0
1585.0,ARIRANG 200선물인버스2X,5675.0,120.0,-2.07%,0.0
1586.0,KODEX 200동일가중,10470.0,85.0,+0.82%,0.0
1587.0,TRUE 구리 선물 ETN,10465.0,0.0,0.00%,0.0
1588.0,TIGER 한중전기차(합성),10985.0,130.0,+1.20%,0.0
1589.0,JW중외제약우,31100.0,250.0,-0.80%,2500.0
1590.0,SOL 차이나육성산업액티브(합성),8000.0,225.0,+2.89%,0.0
1591.0,QV US 500 월간레버리지 ETN(H),20750.0,230.0,+1.12%,0.0
1592.0,KB KRX ESG Eco ETN,10375.0,65.0,+0.63%,0.0
1593.0,메리츠 국채3년 ETN,10360.0,0.0,0.00%,0.0
1594.0,KTOP 코스피50,22950.0,155.0,+0.68%,0.0
1595.0,미래에셋 인도네시아 Top5 ETN,10320.0,10.0,+0.10%,0.0
1596.0,QV S&P500 버퍼10% 3월 ETN(H),10310.0,40.0,+0.39%,0.0
1597.0,메리츠 3X 레버리지 국채5년 ETN,20620.0,30.0,+0.15%,0.0
1598.0,KODEX 미국S&P500경기소비재,10260.0,100.0,+0.98%,0.0
1599.0,KODEX 미국S&P500금융,10260.0,10.0,+0.10%,0.0
1600.0,메리츠 3X 레버리지 국채10년 ETN,20475.0,95.0,-0.46%,0.0
1601.0,메리츠 3X 레버리지 국채3년 ETN,20475.0,30.0,-0.15%,0.0
1602.0,QV S&P500 버퍼10% 6월 ETN(H),10225.0,50.0,+0.49%,0.0
1603.0,KODEX 미국S&P500필수소비재,10190.0,0.0,0.00%,0.0
1604.0,KBSTAR KRX300,15640.0,185.0,+1.20%,0.0
1605.0,KODEX 미국S&P500헬스케어,10155.0,120.0,+1.20%,0.0
1606.0,SOL 24-06 국고채액티브,101515.0,0.0,0.00%,0.0
1607.0,TRUE 인버스 2X S&P500 선물 ETN(H),2030.0,10.0,-0.49%,0.0
1608.0,KBSTAR 미국고정배당우선증권ICE TR,9665.0,65.0,+0.68%,0.0
